us-west-2,c4.8xlarge,Linux/UNIX,1.591
eu-west-1,i3.2xlarge,Linux/UNIX,0.688
ap-northeast-1,t2.nano,Linux/UNIX,0.0076
ap-southeast-1,r3.4xlarge,Linux/UNIX,1.596
ap-southeast-2,g3.8xlarge,Linux/UNIX,3.508
ap-northeast-2,m4.xlarge,Linux/UNIX,0.246
us-west-1,m4.xlarge,Linux/UNIX,0.234
ap-southeast-1,r3.large,Linux/UNIX,0.2
us-east-1,m4.16xlarge,Linux/UNIX,3.2
us-east-1,r3.2xlarge,Linux/UNIX,0.665
sa-east-1,t2.2xlarge,Linux/UNIX,0.5952
us-east-1,r4.4xlarge,Linux/UNIX,1.064
eu-central-1,d2.xlarge,Linux/UNIX,0.794
eu-west-1,t2.medium,Linux/UNIX,0.05
eu-central-1,t2.xlarge,Linux/UNIX,0.2144
us-west-1,d2.2xlarge,Linux/UNIX,1.563
ap-northeast-1,i3.xlarge,Linux/UNIX,0.366
us-west-2,m3.xlarge,Linux/UNIX,0.266
ap-southeast-1,c1.medium,Linux/UNIX,0.164
ap-southeast-2,m2.xlarge,Linux/UNIX,0.296
eu-west-1,p3.8xlarge,Linux/UNIX,13.22
us-west-1,i3.large,Linux/UNIX,0.172
ap-northeast-2,i3.4xlarge,Linux/UNIX,1.464
us-west-2,t2.large,Linux/UNIX,0.0928
eu-central-1,g2.2xlarge,Linux/UNIX,0.772
ap-northeast-2,x1.16xlarge,Linux/UNIX,9.671
eu-west-1,g2.8xlarge,Linux/UNIX,2.808
ap-northeast-2,i3.8xlarge,Linux/UNIX,2.928
ap-southeast-1,hs1.8xlarge,Linux/UNIX,5.57
us-west-2,c3.4xlarge,Linux/UNIX,0.84
ap-southeast-1,c4.4xlarge,Linux/UNIX,0.924
us-west-1,t2.small,Linux/UNIX,0.0276
sa-east-1,x1.32xlarge,Linux/UNIX,26.01
ap-south-1,r4.xlarge,Linux/UNIX,0.304
ap-northeast-1,g3.4xlarge,Linux/UNIX,1.58
eu-west-1,p2.8xlarge,Linux/UNIX,7.776
eu-west-1,t2.large,Linux/UNIX,0.1008
ap-southeast-1,m4.16xlarge,Linux/UNIX,4
eu-central-1,p2.8xlarge,Linux/UNIX,10.608
eu-west-1,m4.large,Linux/UNIX,0.111
ap-southeast-2,i3.large,Linux/UNIX,0.187
us-east-1,f1.2xlarge,Linux/UNIX,1.65
ap-south-1,c4.2xlarge,Linux/UNIX,0.439
us-west-2,c3.2xlarge,Linux/UNIX,0.42
ap-northeast-2,p2.xlarge,Linux/UNIX,1.465
ap-southeast-1,d2.2xlarge,Linux/UNIX,1.74
ap-northeast-2,g2.8xlarge,Linux/UNIX,3.592
us-west-1,c4.4xlarge,Linux/UNIX,0.997
us-east-1,c4.8xlarge,Linux/UNIX,1.591
ap-southeast-1,t2.micro,Linux/UNIX,0.0146
ap-south-1,i2.8xlarge,Linux/UNIX,7.733
us-west-2,i3.8xlarge,Linux/UNIX,2.496
us-west-1,i3.xlarge,Linux/UNIX,0.344
ap-southeast-1,m3.2xlarge,Linux/UNIX,0.784
us-west-2,m4.10xlarge,Linux/UNIX,2
us-west-1,r4.2xlarge,Linux/UNIX,0.5928
eu-west-1,c4.4xlarge,Linux/UNIX,0.905
ap-northeast-2,i3.xlarge,Linux/UNIX,0.366
ap-southeast-2,x1.16xlarge,Linux/UNIX,9.671
ap-northeast-1,t2.2xlarge,Linux/UNIX,0.4864
us-west-1,c4.xlarge,Linux/UNIX,0.249
us-west-2,c3.large,Linux/UNIX,0.105
us-east-1,g3.8xlarge,Linux/UNIX,2.28
sa-east-1,m4.2xlarge,Linux/UNIX,0.636
eu-west-1,m3.large,Linux/UNIX,0.146
eu-central-1,d2.4xlarge,Linux/UNIX,3.176
ap-southeast-1,m4.2xlarge,Linux/UNIX,0.5
ap-south-1,t2.nano,Linux/UNIX,0.0072
us-west-2,c4.2xlarge,Linux/UNIX,0.398
us-west-2,cc2.8xlarge,Linux/UNIX,2
eu-central-1,r3.2xlarge,Linux/UNIX,0.8
us-west-2,m4.large,Linux/UNIX,0.1
ap-southeast-1,t2.2xlarge,Linux/UNIX,0.4672
ap-south-1,r3.2xlarge,Linux/UNIX,0.758
ap-northeast-1,c3.2xlarge,Linux/UNIX,0.511
eu-west-1,m1.small,Linux/UNIX,0.047
ap-northeast-2,p2.8xlarge,Linux/UNIX,11.72
ap-northeast-2,c3.xlarge,Linux/UNIX,0.23
eu-central-1,r4.8xlarge,Linux/UNIX,2.5608
ap-northeast-1,r3.2xlarge,Linux/UNIX,0.798
sa-east-1,m4.16xlarge,Linux/UNIX,5.088
ap-northeast-1,r4.8xlarge,Linux/UNIX,2.56
eu-west-1,f1.2xlarge,Linux/UNIX,1.815
eu-central-1,m4.2xlarge,Linux/UNIX,0.48
ap-northeast-1,p3.2xlarge,Linux/UNIX,5.243
us-west-2,m2.4xlarge,Linux/UNIX,0.98
us-west-2,d2.2xlarge,Linux/UNIX,1.38
ap-southeast-1,m4.4xlarge,Linux/UNIX,1
ap-northeast-1,i3.large,Linux/UNIX,0.183
sa-east-1,t2.xlarge,Linux/UNIX,0.2976
ap-south-1,d2.8xlarge,Linux/UNIX,6.612
eu-west-1,cr1.8xlarge,Linux/UNIX,3.75
ap-south-1,m4.10xlarge,Linux/UNIX,2.46
ap-northeast-2,d2.xlarge,Linux/UNIX,0.844
us-east-1,m4.10xlarge,Linux/UNIX,2
ap-southeast-2,g3.4xlarge,Linux/UNIX,1.754
us-west-1,m4.large,Linux/UNIX,0.117
ap-southeast-2,g2.8xlarge,Linux/UNIX,3.592
eu-west-1,i3.8xlarge,Linux/UNIX,2.752
us-west-2,p3.2xlarge,Linux/UNIX,3.06
us-east-1,hi1.4xlarge,Linux/UNIX,3.1
us-west-1,g3.4xlarge,Linux/UNIX,1.534
us-west-1,g3.8xlarge,Linux/UNIX,3.068
eu-west-1,i3.xlarge,Linux/UNIX,0.344
us-west-2,r4.16xlarge,Linux/UNIX,4.256
eu-west-1,c4.xlarge,Linux/UNIX,0.226
eu-central-1,x1.16xlarge,Linux/UNIX,9.337
ap-southeast-2,x1.32xlarge,Linux/UNIX,19.341
ap-southeast-2,i3.8xlarge,Linux/UNIX,2.992
ap-southeast-2,c1.xlarge,Linux/UNIX,0.655
ap-northeast-2,c3.2xlarge,Linux/UNIX,0.46
ap-south-1,r3.xlarge,Linux/UNIX,0.379
sa-east-1,t2.small,Linux/UNIX,0.0372
eu-west-1,c3.8xlarge,Linux/UNIX,1.912
ap-south-1,m4.xlarge,Linux/UNIX,0.246
ap-northeast-2,t2.medium,Linux/UNIX,0.0576
us-east-1,t2.small,Linux/UNIX,0.023
ap-northeast-2,r4.xlarge,Linux/UNIX,0.32
us-east-1,i2.8xlarge,Linux/UNIX,6.82
eu-west-1,p3.2xlarge,Linux/UNIX,3.305
us-east-1,r3.4xlarge,Linux/UNIX,1.33
ap-south-1,i3.large,Linux/UNIX,0.177
ap-south-1,p2.8xlarge,Linux/UNIX,13.744
sa-east-1,t1.micro,Linux/UNIX,0.027
eu-west-1,i2.4xlarge,Linux/UNIX,3.751
sa-east-1,i3.large,Linux/UNIX,0.286
sa-east-1,c3.8xlarge,Linux/UNIX,2.6
ap-south-1,i3.8xlarge,Linux/UNIX,2.832
ap-northeast-2,d2.4xlarge,Linux/UNIX,3.376
us-west-1,c1.medium,Linux/UNIX,0.148
eu-west-1,i3.16xlarge,Linux/UNIX,5.504
us-west-1,c3.2xlarge,Linux/UNIX,0.478
ap-northeast-1,i3.16xlarge,Linux/UNIX,5.856
ap-south-1,c4.8xlarge,Linux/UNIX,1.756
us-west-2,c4.4xlarge,Linux/UNIX,0.796
eu-central-1,i3.16xlarge,Linux/UNIX,5.952
ap-southeast-1,g2.8xlarge,Linux/UNIX,4
us-east-1,p2.xlarge,Linux/UNIX,0.9
us-east-1,m3.large,Linux/UNIX,0.133
ap-southeast-2,c4.2xlarge,Linux/UNIX,0.522
eu-central-1,d2.2xlarge,Linux/UNIX,1.588
eu-west-1,c4.8xlarge,Linux/UNIX,1.811
us-west-2,p2.xlarge,Linux/UNIX,0.9
ap-south-1,i2.2xlarge,Linux/UNIX,1.933
ap-southeast-2,c3.4xlarge,Linux/UNIX,1.058
eu-west-1,m4.4xlarge,Linux/UNIX,0.888
ap-southeast-1,i3.xlarge,Linux/UNIX,0.374
ap-southeast-1,d2.xlarge,Linux/UNIX,0.87
eu-central-1,t2.large,Linux/UNIX,0.1072
ap-northeast-1,r3.xlarge,Linux/UNIX,0.399
ap-northeast-2,r3.large,Linux/UNIX,0.2
ap-northeast-2,x1.32xlarge,Linux/UNIX,19.341
eu-west-1,m4.10xlarge,Linux/UNIX,2.22
ap-southeast-1,r3.8xlarge,Linux/UNIX,3.192
ap-northeast-1,m2.xlarge,Linux/UNIX,0.287
ap-northeast-2,m4.4xlarge,Linux/UNIX,0.984
sa-east-1,r4.xlarge,Linux/UNIX,0.56
ap-southeast-1,m2.xlarge,Linux/UNIX,0.296
us-west-2,i2.2xlarge,Linux/UNIX,1.705
ap-southeast-2,c4.large,Linux/UNIX,0.13
sa-east-1,t2.micro,Linux/UNIX,0.0186
sa-east-1,r3.large,Linux/UNIX,0.35
ap-northeast-2,t2.nano,Linux/UNIX,0.0072
eu-west-1,t2.small,Linux/UNIX,0.025
us-west-2,i3.xlarge,Linux/UNIX,0.312
us-west-1,t2.micro,Linux/UNIX,0.0138
eu-central-1,i3.large,Linux/UNIX,0.186
ap-southeast-2,m2.2xlarge,Linux/UNIX,0.592
sa-east-1,c4.8xlarge,Linux/UNIX,2.47
eu-west-1,m2.2xlarge,Linux/UNIX,0.55
ap-southeast-1,i3.large,Linux/UNIX,0.187
ap-southeast-1,x1.16xlarge,Linux/UNIX,9.671
ap-southeast-2,c3.2xlarge,Linux/UNIX,0.529
eu-west-1,i2.2xlarge,Linux/UNIX,1.876
us-west-1,m4.10xlarge,Linux/UNIX,2.34
eu-central-1,r4.16xlarge,Linux/UNIX,5.1216
ap-southeast-1,c3.2xlarge,Linux/UNIX,0.529
ap-northeast-1,g3.8xlarge,Linux/UNIX,3.16
us-west-2,hs1.8xlarge,Linux/UNIX,4.6
eu-west-1,m3.xlarge,Linux/UNIX,0.293
ap-northeast-1,i3.8xlarge,Linux/UNIX,2.928
ap-southeast-2,hs1.8xlarge,Linux/UNIX,5.57
us-west-2,g3.4xlarge,Linux/UNIX,1.14
us-east-1,r4.xlarge,Linux/UNIX,0.266
eu-west-1,g3.16xlarge,Linux/UNIX,4.84
us-west-2,d2.xlarge,Linux/UNIX,0.69
ap-northeast-1,i3.4xlarge,Linux/UNIX,1.464
eu-west-1,t1.micro,Linux/UNIX,0.02
us-west-2,r3.large,Linux/UNIX,0.166
sa-east-1,m1.xlarge,Linux/UNIX,0.467
eu-west-1,m4.2xlarge,Linux/UNIX,0.444
ap-south-1,r4.large,Linux/UNIX,0.152
ap-southeast-1,m1.small,Linux/UNIX,0.058
ap-northeast-2,i3.large,Linux/UNIX,0.183
us-west-1,r4.16xlarge,Linux/UNIX,4.7424
ap-northeast-1,t2.large,Linux/UNIX,0.1216
ap-southeast-2,i3.4xlarge,Linux/UNIX,1.496
eu-central-1,i3.xlarge,Linux/UNIX,0.372
ap-southeast-2,m4.10xlarge,Linux/UNIX,2.5
ap-southeast-1,p2.8xlarge,Linux/UNIX,13.744
us-east-1,m2.xlarge,Linux/UNIX,0.245
ap-southeast-1,r3.2xlarge,Linux/UNIX,0.798
eu-west-1,m2.4xlarge,Linux/UNIX,1.1
eu-central-1,i2.4xlarge,Linux/UNIX,4.051
us-west-1,t2.medium,Linux/UNIX,0.0552
eu-west-1,r4.8xlarge,Linux/UNIX,2.3712
us-west-2,m3.2xlarge,Linux/UNIX,0.532
ap-southeast-2,t2.nano,Linux/UNIX,0.0073
us-west-1,t2.large,Linux/UNIX,0.1104
ap-northeast-1,d2.2xlarge,Linux/UNIX,1.688
eu-central-1,g3.4xlarge,Linux/UNIX,1.425
us-east-1,t2.medium,Linux/UNIX,0.0464
ap-southeast-1,m2.2xlarge,Linux/UNIX,0.592
eu-west-1,r3.2xlarge,Linux/UNIX,0.741
us-west-2,i2.8xlarge,Linux/UNIX,6.82
ap-south-1,i2.xlarge,Linux/UNIX,0.967
ap-northeast-1,m2.4xlarge,Linux/UNIX,1.15
sa-east-1,c4.2xlarge,Linux/UNIX,0.618
us-east-1,d2.2xlarge,Linux/UNIX,1.38
ap-northeast-2,r4.4xlarge,Linux/UNIX,1.28
eu-west-1,m4.xlarge,Linux/UNIX,0.222
ap-northeast-2,g2.2xlarge,Linux/UNIX,0.898
ap-south-1,r3.large,Linux/UNIX,0.19
ap-southeast-2,m3.large,Linux/UNIX,0.186
eu-central-1,m4.xlarge,Linux/UNIX,0.24
eu-central-1,c4.2xlarge,Linux/UNIX,0.454
ap-northeast-1,r3.4xlarge,Linux/UNIX,1.596
ap-northeast-1,m4.4xlarge,Linux/UNIX,1.032
ap-northeast-1,c1.xlarge,Linux/UNIX,0.632
ap-southeast-1,r4.8xlarge,Linux/UNIX,2.56
ap-southeast-1,t2.medium,Linux/UNIX,0.0584
ap-southeast-2,t2.small,Linux/UNIX,0.0292
us-west-1,d2.8xlarge,Linux/UNIX,6.25
eu-west-1,cg1.4xlarge,Linux/UNIX,2.36
ap-northeast-1,t2.micro,Linux/UNIX,0.0152
us-west-2,d2.8xlarge,Linux/UNIX,5.52
ap-northeast-1,i2.4xlarge,Linux/UNIX,4.002
eu-west-1,t2.xlarge,Linux/UNIX,0.2016
us-east-1,m3.xlarge,Linux/UNIX,0.266
us-west-2,m3.medium,Linux/UNIX,0.067
ap-northeast-2,i3.16xlarge,Linux/UNIX,5.856
us-west-1,i2.2xlarge,Linux/UNIX,1.876
ap-southeast-2,c1.medium,Linux/UNIX,0.164
ap-northeast-2,m3.large,Linux/UNIX,0.183
eu-west-1,c3.xlarge,Linux/UNIX,0.239
us-east-1,c3.8xlarge,Linux/UNIX,1.68
us-west-1,d2.4xlarge,Linux/UNIX,3.125
eu-west-1,c3.2xlarge,Linux/UNIX,0.478
eu-west-1,r3.8xlarge,Linux/UNIX,2.964
ap-northeast-2,i2.8xlarge,Linux/UNIX,8.004
ap-southeast-1,c3.8xlarge,Linux/UNIX,2.117
us-east-1,d2.xlarge,Linux/UNIX,0.69
us-west-1,r3.xlarge,Linux/UNIX,0.371
us-east-1,m1.medium,Linux/UNIX,0.087
ap-northeast-1,p3.8xlarge,Linux/UNIX,20.972
us-east-1,cc2.8xlarge,Linux/UNIX,2
us-west-1,c4.2xlarge,Linux/UNIX,0.498
eu-central-1,c4.8xlarge,Linux/UNIX,1.817
us-east-1,cg1.4xlarge,Linux/UNIX,2.1
ap-south-1,i3.16xlarge,Linux/UNIX,5.664
us-west-1,t2.2xlarge,Linux/UNIX,0.4416
ap-southeast-2,r4.4xlarge,Linux/UNIX,1.2768
us-west-2,i3.16xlarge,Linux/UNIX,4.992
us-east-1,r4.large,Linux/UNIX,0.133
sa-east-1,r4.2xlarge,Linux/UNIX,1.12
sa-east-1,r4.4xlarge,Linux/UNIX,2.24
us-west-1,m1.medium,Linux/UNIX,0.095
us-west-2,t2.xlarge,Linux/UNIX,0.1856
ap-southeast-2,r3.8xlarge,Linux/UNIX,3.192
eu-west-1,d2.8xlarge,Linux/UNIX,5.88
ap-northeast-1,r4.large,Linux/UNIX,0.16
sa-east-1,i3.2xlarge,Linux/UNIX,1.144
us-west-2,c4.xlarge,Linux/UNIX,0.199
ap-south-1,i2.4xlarge,Linux/UNIX,3.867
ap-northeast-1,r4.xlarge,Linux/UNIX,0.32
eu-central-1,r3.8xlarge,Linux/UNIX,3.201
ap-northeast-2,r3.2xlarge,Linux/UNIX,0.798
ap-northeast-2,m3.medium,Linux/UNIX,0.091
us-west-2,g3.8xlarge,Linux/UNIX,2.28
us-east-1,t2.2xlarge,Linux/UNIX,0.3712
ap-southeast-2,m3.xlarge,Linux/UNIX,0.372
ap-southeast-2,i2.xlarge,Linux/UNIX,1.018
eu-west-1,t2.2xlarge,Linux/UNIX,0.4032
ap-northeast-1,i3.2xlarge,Linux/UNIX,0.732
eu-west-1,m1.large,Linux/UNIX,0.19
ap-southeast-2,m1.small,Linux/UNIX,0.058
us-west-2,cr1.8xlarge,Linux/UNIX,3.5
us-west-1,m2.2xlarge,Linux/UNIX,0.55
eu-central-1,c3.2xlarge,Linux/UNIX,0.516
ap-southeast-2,t2.2xlarge,Linux/UNIX,0.4672
eu-central-1,m3.medium,Linux/UNIX,0.079
ap-northeast-1,i2.2xlarge,Linux/UNIX,2.001
eu-west-1,m3.medium,Linux/UNIX,0.073
us-east-1,m4.xlarge,Linux/UNIX,0.2
sa-east-1,r4.16xlarge,Linux/UNIX,8.96
us-west-2,i2.4xlarge,Linux/UNIX,3.41
ap-northeast-1,d2.xlarge,Linux/UNIX,0.844
ap-southeast-1,m1.xlarge,Linux/UNIX,0.467
eu-central-1,m4.4xlarge,Linux/UNIX,0.96
ap-south-1,m4.2xlarge,Linux/UNIX,0.492
us-east-1,c4.xlarge,Linux/UNIX,0.199
eu-central-1,i3.2xlarge,Linux/UNIX,0.744
ap-northeast-2,r4.large,Linux/UNIX,0.16
us-west-2,r3.8xlarge,Linux/UNIX,2.66
ap-northeast-1,m4.xlarge,Linux/UNIX,0.258
sa-east-1,m2.xlarge,Linux/UNIX,0.323
ap-northeast-1,r3.large,Linux/UNIX,0.2
us-east-1,x1e.32xlarge,Linux/UNIX,26.688
eu-central-1,c3.large,Linux/UNIX,0.129
us-east-1,m4.2xlarge,Linux/UNIX,0.4
ap-northeast-2,c3.large,Linux/UNIX,0.115
us-west-1,r3.2xlarge,Linux/UNIX,0.741
ap-south-1,x1.16xlarge,Linux/UNIX,9.187
ap-south-1,r4.2xlarge,Linux/UNIX,0.608
eu-west-1,i2.8xlarge,Linux/UNIX,7.502
eu-west-1,t2.micro,Linux/UNIX,0.0126
sa-east-1,i3.8xlarge,Linux/UNIX,4.576
ap-northeast-2,t2.large,Linux/UNIX,0.1152
ap-southeast-2,c4.xlarge,Linux/UNIX,0.261
ap-southeast-1,m1.medium,Linux/UNIX,0.117
us-west-1,i3.2xlarge,Linux/UNIX,0.688
ap-northeast-1,x1.32xlarge,Linux/UNIX,19.341
sa-east-1,c3.2xlarge,Linux/UNIX,0.65
ap-southeast-2,r4.large,Linux/UNIX,0.1596
ap-south-1,i3.2xlarge,Linux/UNIX,0.708
us-east-1,cr1.8xlarge,Linux/UNIX,3.5
ap-northeast-1,c3.8xlarge,Linux/UNIX,2.043
ap-northeast-1,m3.medium,Linux/UNIX,0.096
us-east-1,r3.xlarge,Linux/UNIX,0.333
ap-southeast-2,p2.8xlarge,Linux/UNIX,12.336
sa-east-1,m2.4xlarge,Linux/UNIX,1.291
ap-southeast-2,m1.large,Linux/UNIX,0.233
sa-east-1,r3.4xlarge,Linux/UNIX,2.799
ap-northeast-2,m4.10xlarge,Linux/UNIX,2.46
us-east-1,c4.large,Linux/UNIX,0.1
us-west-2,m4.4xlarge,Linux/UNIX,0.8
ap-northeast-2,p2.16xlarge,Linux/UNIX,23.44
ap-northeast-1,p2.xlarge,Linux/UNIX,1.542
us-west-1,g3.16xlarge,Linux/UNIX,6.136
us-west-2,m2.xlarge,Linux/UNIX,0.245
us-east-1,c3.4xlarge,Linux/UNIX,0.84
ap-southeast-2,t2.xlarge,Linux/UNIX,0.2336
ap-southeast-2,d2.2xlarge,Linux/UNIX,1.74
us-east-1,i3.xlarge,Linux/UNIX,0.312
us-west-2,m4.2xlarge,Linux/UNIX,0.4
ap-northeast-1,hs1.8xlarge,Linux/UNIX,5.4
ap-northeast-1,r4.2xlarge,Linux/UNIX,0.64
eu-central-1,r4.4xlarge,Linux/UNIX,1.2804
us-west-2,g3.16xlarge,Linux/UNIX,4.56
eu-west-1,c1.medium,Linux/UNIX,0.148
us-west-2,g2.2xlarge,Linux/UNIX,0.65
ap-south-1,r4.8xlarge,Linux/UNIX,2.432
sa-east-1,c3.4xlarge,Linux/UNIX,1.3
ap-southeast-2,g2.2xlarge,Linux/UNIX,0.898
eu-central-1,m3.large,Linux/UNIX,0.158
ap-southeast-1,t1.micro,Linux/UNIX,0.02
ap-northeast-1,m4.10xlarge,Linux/UNIX,2.58
ap-northeast-2,m4.2xlarge,Linux/UNIX,0.492
ap-southeast-1,g3.4xlarge,Linux/UNIX,1.67
ap-south-1,i3.xlarge,Linux/UNIX,0.354
us-west-1,c4.8xlarge,Linux/UNIX,1.993
ap-southeast-1,m3.large,Linux/UNIX,0.196
us-west-1,i2.4xlarge,Linux/UNIX,3.751
us-west-2,p3.16xlarge,Linux/UNIX,24.48
eu-central-1,g3.16xlarge,Linux/UNIX,5.7
eu-central-1,p2.xlarge,Linux/UNIX,1.326
us-west-1,m3.medium,Linux/UNIX,0.077
ap-northeast-2,t2.2xlarge,Linux/UNIX,0.4608
eu-central-1,c3.xlarge,Linux/UNIX,0.258
ap-northeast-1,c4.xlarge,Linux/UNIX,0.252
us-west-2,m2.2xlarge,Linux/UNIX,0.49
us-east-1,i2.xlarge,Linux/UNIX,0.853
eu-west-1,i3.4xlarge,Linux/UNIX,1.376
us-west-2,hi1.4xlarge,Linux/UNIX,3.1
us-west-2,t2.micro,Linux/UNIX,0.0116
ap-south-1,t2.xlarge,Linux/UNIX,0.2304
ap-southeast-1,x1.32xlarge,Linux/UNIX,19.341
us-east-1,hs1.8xlarge,Linux/UNIX,4.6
sa-east-1,c1.xlarge,Linux/UNIX,0.718
ap-southeast-1,c3.xlarge,Linux/UNIX,0.265
ap-southeast-2,m4.4xlarge,Linux/UNIX,1
sa-east-1,c3.large,Linux/UNIX,0.163
sa-east-1,i3.4xlarge,Linux/UNIX,2.288
eu-west-1,i2.xlarge,Linux/UNIX,0.938
us-west-2,m1.small,Linux/UNIX,0.044
